participant_id,session_id,wave,start_time,ra_id,ic,no_1,no_2,no_3,no_4,mi_1,mi_2,mi_3,mi_4,esoc_1,esoc_2,esoc_3,esoc_4,esoc_5,esoc_6,esoc_7,esoc_8,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,iclo_1,iclo_2,iclo_3,iclo_4,iclo_5,iclo_6,istate_1,istate_2,istate_3,istate_4,istate_5,istate_6,rwa_1,rwa_2,rwa_3,rwa_4,rwa_5,rwa_6,rwa_7,rwa_8,rwa_9,rwa_10,rwa_11,rwa_12,rwa_13,rwa_14,rwa_15,sdo_1,sdo_2,sdo_3,sdo_4,sdo_5,sdo_6,sdo_7,sdo_8,sdo_9,sdo_10,sdo_11,sdo_12,sdo_13,sdo_14,sdo_15,sdo_16,rz_1,rz_2,rz_3,rz_4,rz_5,rz_6,rz_7,rz_8,rz_9,rz_10,rz_11,rz_12,rz_13,rz_14,rz_15,rz_16,self_health,relative_health,self_rated_health,hp_1,hp_2,hp_3,bpjs_mandatory,bpjs_membership,bjps_service_class,bpjs_utility,healthcare_satisfaction,bpjs_deficit,bpjs_raise,hcw,hcw_healthcare_quality,future_use_bpjs,bpjs_benefits_1,bpjs_benefits_2,bpjs_benefits_3,bpjs_benefits_4,bpjs_benefits_5,at_jokowi,at_prabowo,hot_means,cold_means,which_candidates_intention,pol_behaviour,pol_interest,pol_info_1,pol_info_2,pol_info_3,pol_info_4,pol_info_5,pol_info_6,pol_info_7,attitude_2_politics,attitude_2_politicians,gender,age,household_income,edlevel,group_status,religion,occupation,ethnic_groups,city,dt_1,dt_2,dt_3,dt_4,dt_5,dt_6,dt_7,dt_8,dt_9,dt_10,dt_11,dt_12,dt_13,dt_14,dt_15,dt_16,dt_17,dt_18,dt_19,dt_20,dt_21,dt_22,dt_23,dt_24,dt_25,dt_26,dt_27,lt_1,lt_2,lt_3,lt_4,lt_5,lt_6,lt_7,lt_8,lt_9,lt_10,lt_11,lt_12,end_time,finished,q_viewer,lastpage,maxpage,missing,missrel,time_rsi,deg_time,wave_2_participation,,,,,,,,,,,,,,,,
1207,646,2,3/20/2019 5:06,Citra,TRUE,1,1,7,4,1,1,7,7,4,6,1,1,5,7,6,7,1,1,5,7,6,4,1,1,1,6,7,7,1,1,7,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 1,Tidak pernah,NA,NA,NA,NA,NA,1,1,3,1,1,5,NA,NA,NA,NA,5,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,29,16,4,1,3,2,Jawa,Surabaya,5,5,5,3,5,3,5,3,3,5,1,4,5,5,2,5,1,5,4,4,4,2,3,5,5,1,1,5,5,5,3,4,4,4,5,5,5,3,4,3/20/2019 5:43,TRUE,FALSE,12,12,0,0,0.95,9,TRUE,,,,,,,,,,,,,,,,
915,493,1,11/30/2018 3:03,Gita,TRUE,2,3,5,3,2,2,5,6,2,5,3,2,6,3,5,6,3,2,3,5,5,5,3,2,2,5,5,5,6,5,5,3,5,2,6,3,6,2,6,4,5,2,6,2,7,2,8,4,7,5,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,2,2,3,2,4,3,3,3,4,4,4,3,Tidak,Ya,65,4,4,4,56,Tidak,NA,Tidak pernah,NA,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,37,87,51,57,3,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,56,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,3,3,2,34,17,4,47,1,2,Dayak,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/30/2018 4:24,TRUE,FALSE,19,19,0,0,1.29,20,TRUE,,,,,,,,,,,,,,,,
915,494,2,3/23/2019 4:07,Dyah,TRUE,2,2,5,3,3,3,6,5,3,3,3,2,5,5,5,7,2,3,4,4,4,4,2,3,2,5,5,5,4,3,5,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak,NA,Pernah,NA,NA,NA,NA,NA,6,3,3,2,2,4,NA,NA,NA,NA,6,"Memutuskan untuk golput, tidak memilih siapapun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,34,17,4,47,1,2,Dayak,Surabaya,3,4,3,3,4,4,2,2,5,3,2,2,2,2,4,4,3,3,3,2,2,3,3,4,4,4,4,3,3,3,4,4,4,3,4,4,3,4,4,3/23/2019 4:55,TRUE,FALSE,12,12,0,0,1.38,39,TRUE,,,,,,,,,,,,,,,,
527,283,1,11/21/2018 11:20,Septi,TRUE,2,1,5,6,1,5,4,3,4,7,7,7,5,1,2,1,6,4,5,1,2,3,1,7,6,7,4,1,7,5,7,1,3,1,9,4,9,6,7,6,9,1,5,9,9,5,8,5,6,6,5,5,3,3,2,2,5,1,7,2,2,1,3,1,1,5,4,5,5,5,1,5,5,5,4,5,5,5,5,5,4,Tidak,Tidak,58,4,4,4,16,Tidak,NA,Tidak pernah,NA,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,23,61,51,101,7,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,2,1,20,18,2,84,1,6,Madura,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/21/2018 11:56,TRUE,FALSE,19,19,0,0,0.82,4,TRUE,,,,,,,,,,,,,,,,
527,284,2,3/22/2019 8:10,Ochy,TRUE,1,1,6,2,2,6,4,4,4,6,6,7,6,2,1,1,5,1,5,1,1,2,3,7,6,2,1,2,7,4,7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak,NA,Tidak pernah,NA,NA,NA,NA,NA,1,1,3,2,1,1,NA,NA,NA,NA,10,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,18,2,84,1,6,Madura,Surabaya,5,4,3,4,3,2,5,3,2,2,4,1,1,4,2,3,5,3,2,5,1,4,2,3,4,1,3,3,3,5,1,5,3,5,4,5,5,2,3,3/22/2019 8:29,TRUE,FALSE,12,12,0,0,1.32,33,TRUE,,,,,,,,,,,,,,,,
1091,565,1,12/15/2018 23:41,Galuh,TRUE,6,4,2,4,3,3,5,5,5,6,5,4,3,2,3,4,5,5,6,3,3,2,4,5,4,4,3,4,4,2,4,4,5,4,8,7,8,2,7,6,6,4,7,8,7,6,7,4,7,6,5,4,5,4,2,3,4,4,5,3,3,3,3,2,3,4,3,5,4,4,2,4,5,3,2,4,4,2,4,4,4,Tidak,Tidak,86,4,4,4,31,Tidak,NA,Tidak pernah,NA,"Tidak, tidak pernah mendengar sama sekali",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,51,51,26,71,6,Belum menentukan sikap,66,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,3,1,19,19,2,46,1,6,Betawi,Jakarta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/16/2018 4:25,TRUE,FALSE,19,19,0,0,0.78,6,TRUE,,,,,,,,,,,,,,,,
1091,566,2,3/20/2019 11:42,Citra,TRUE,5,3,3,3,2,4,5,4,4,6,4,5,4,3,3,5,5,4,5,3,4,3,4,4,4,4,4,5,6,3,5,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak,NA,Tidak pernah,NA,NA,NA,NA,NA,4,3,4,3,3,4,NA,NA,NA,NA,5,"Memutuskan untuk golput, tidak memilih siapapun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19,19,2,46,1,6,Betawi,Jakarta,2,3,2,3,4,2,4,2,3,4,4,3,3,3,4,2,3,2,2,4,2,3,3,3,4,2,2,4,3,4,3,4,4,4,4,4,4,3,4,3/20/2019 11:59,TRUE,FALSE,12,12,0,0,0.84,5,TRUE,,,,,,,,,,,,,,,,
1191,630,1,12/20/2018 8:30,Ochy,TRUE,6,2,2,5,2,3,4,4,1,7,6,1,7,3,2,7,5,4,5,4,5,3,1,1,2,5,4,7,4,1,6,5,1,2,9,3,7,1,6,6,9,1,7,3,9,2,9,4,9,7,1,2,5,3,1,2,1,6,7,1,3,1,2,1,1,4,4,4,4,3,1,2,2,3,2,4,1,3,3,3,2,Tidak,Ya,89,4,2,3,31,Tidak,NA,Tidak pernah,NA,"Ya, pernah mendengar",Saya akan tetap menjadi peserta dan tetap rutin membayar iuran,"Ya, saya seorang tenaga kesehatan","Tetap saja, tidak ada perubahan kualitas pelayanan yang signifikan",NA,NA,NA,NA,NA,NA,42,78,21,81,5,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,61,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,2,1,2,19,20,2,31,1,6,Betawi,Denpasar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/2018 9:07,TRUE,FALSE,19,19,0,0,0.79,2,TRUE,,,,,,,,,,,,,,,,
1191,631,2,3/20/2019 5:05,Citra,TRUE,6,6,6,6,2,6,2,2,6,7,7,5,2,1,3,3,2,5,6,5,5,3,1,1,5,4,6,7,6,1,7,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Tidak tahu,Tidak pernah,NA,NA,NA,NA,NA,7,4,4,4,4,5,NA,NA,NA,NA,5,Belum menentukan sikap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,20,2,31,1,6,Betawi,Denpasar,5,4,5,5,5,4,5,3,4,5,3,4,3,5,4,2,5,5,4,5,1,1,5,5,5,4,1,5,2,5,3,5,5,5,5,5,4,3,4,3/20/2019 5:17,TRUE,FALSE,12,12,0,0,1.07,8,TRUE,,,,,,,,,,,,,,,,
198,40,1,10/28/2018 7:55,Wiwid,TRUE,2,3,5,4,3,2,5,7,5,5,3,1,4,2,5,6,4,2,6,5,6,5,1,4,5,7,7,7,2,1,3,7,6,4,3,2,2,1,1,2,8,1,9,2,9,9,2,7,9,5,3,3,1,4,1,3,2,5,5,5,2,1,2,1,2,3,4,3,4,3,2,4,2,4,4,3,3,4,3,5,3,Tidak,Ya,44,5,5,4,49,Tidak,NA,Tidak pernah,NA,"Ya, pernah mendengar",NA,"Ya, saya seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,8,71,30,83,2,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,72,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Obrolan teman,4,2,1,21,20,2,19,3,6,Jawa,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/28/2018 8:34,TRUE,FALSE,19,19,0,0,0.8,4,TRUE,,,,,,,,,,,,,,,,
198,41,2,3/21/2019 12:14,Nina,TRUE,3,2,6,3,3,1,6,6,5,4,3,1,5,5,3,7,1,2,5,6,5,4,1,1,2,7,7,6,1,1,2,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak,NA,Tidak pernah,NA,NA,NA,NA,NA,7,4,3,4,3,5,NA,NA,NA,NA,2,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,20,2,19,3,6,Jawa,Surabaya,2,5,4,2,4,5,4,2,4,4,2,2,4,4,2,2,1,4,5,3,4,4,4,4,4,4,2,4,2,4,2,3,4,4,5,4,2,4,2,3/21/2019 12:21,TRUE,FALSE,12,12,0,0,1.9,47,TRUE,,,,,,,,,,,,,,,,
232,66,1,10/28/2018 15:54,Gita,TRUE,2,2,6,4,2,2,6,6,1,6,2,6,6,6,6,2,1,1,5,6,2,3,1,1,3,6,6,7,1,1,1,2,6,2,9,1,9,1,9,1,9,1,9,7,9,1,9,1,9,7,3,5,6,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,1,5,5,5,5,5,2,5,5,5,5,Ya,Tidak,101,5,5,5,101,Ya,Kelas 1,Tidak pernah,NA,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,11,61,21,81,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,101,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,5,5,2,21,20,2,61,1,6,Jawa,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/28/2018 16:20,TRUE,FALSE,19,19,0,0,1.13,25,TRUE,,,,,,,,,,,,,,,,
232,67,2,3/21/2019 16:28,Nina,TRUE,3,3,5,4,3,4,6,6,2,6,4,6,6,5,4,7,2,4,2,7,4,4,2,2,4,7,7,7,4,2,2,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 1,Tidak pernah,NA,NA,NA,NA,NA,5,5,5,4,3,5,NA,NA,NA,NA,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,21,20,2,61,1,6,Jawa,Surabaya,5,5,5,5,5,5,5,2,2,4,4,3,3,4,4,3,5,2,3,5,3,1,3,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,3/21/2019 16:53,TRUE,FALSE,12,12,0,0,1.1,16,TRUE,,,,,,,,,,,,,,,,
393,216,1,11/1/2018 9:14,Septi,TRUE,5,4,4,3,3,1,5,6,2,6,5,3,4,3,3,3,5,7,7,2,5,2,1,4,4,5,6,1,5,4,3,2,5,5,9,1,9,1,9,5,2,1,8,1,9,1,9,1,9,7,2,4,4,2,4,3,2,2,2,2,1,1,2,1,1,2,4,4,5,2,2,3,4,3,2,2,4,4,3,4,3,Tidak,Ya,81,5,5,5,101,Ya,Tidak tahu,Pernah,81,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,27,80,21,101,2,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,91,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"portal berita online : tirto.id, kompas.com, mojok, cnn indonesia, kriminologi.id",5,2,2,22,20,2,14,1,6,Jawa,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/1/2018 10:19,TRUE,FALSE,19,19,0,0,0.48,0,TRUE,,,,,,,,,,,,,,,,
393,217,2,3/19/2019 13:09,Ochy,TRUE,4,5,6,3,4,2,5,6,5,6,5,3,5,5,4,3,2,6,6,4,2,3,1,4,3,7,7,4,7,2,3,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 2,Pernah,NA,NA,NA,NA,NA,7,4,3,4,3,5,NA,NA,NA,NA,2,"Memutuskan untuk golput, tidak memilih siapapun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,22,20,2,14,1,6,Jawa,Surabaya,5,5,5,5,5,4,5,2,4,5,2,4,4,5,4,4,2,4,1,4,1,2,2,4,5,4,4,4,5,3,4,5,5,5,5,5,4,5,4,3/19/2019 13:39,TRUE,FALSE,12,12,0,0,0.81,6,TRUE,,,,,,,,,,,,,,,,
298,129,1,10/30/2018 4:15,RETNO,TRUE,4,4,4,3,3,4,5,4,4,6,5,1,6,2,3,6,4,3,6,5,5,2,3,4,3,5,3,6,4,2,5,5,4,3,7,3,7,1,5,3,3,2,5,9,8,2,5,3,2,6,4,4,4,3,3,3,2,5,5,2,2,3,3,1,2,4,4,4,4,2,1,3,4,3,2,2,3,4,3,4,3,Ya,Tidak,43,5,4,2,56,Ya,Kelas 1,Pernah,91,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,31,21,41,76,6,Belum menentukan sikap,81,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,4,4,1,23,20,4,56,1,2,Jawa,Balikpapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/30/2018 5:13,TRUE,FALSE,19,19,0,0,0.89,10,FALSE,,,,,,,,,,,,,,,,
383,207,1,11/1/2018 2:25,RETNO,TRUE,1,1,6,7,1,1,7,7,2,4,2,1,4,4,4,7,1,1,1,7,6,4,1,1,1,4,7,5,1,1,1,7,4,7,5,1,1,1,9,1,3,1,5,1,5,1,1,1,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,5,5,1,1,5,1,1,1,1,1,1,1,4,1,3,1,Tidak,Tidak,101,5,3,4,101,Tidak,NA,Tidak pernah,NA,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,31,91,1,101,3,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,91,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Diskusi-diskusi akademik,4,2,2,23,20,4,41,1,6,NA,Yogyakarta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/1/2018 3:13,TRUE,FALSE,19,19,0,0,0.75,3,FALSE,,,,,,,,,,,,,,,,
391,214,1,11/1/2018 9:13,Ramadhani Al kahfi,TRUE,5,3,5,3,2,1,4,6,1,3,5,5,7,5,4,4,1,4,6,7,4,5,1,5,2,5,5,2,4,2,6,6,4,3,8,1,6,1,4,1,3,2,9,1,8,2,7,3,8,6,1,1,6,2,1,3,2,5,6,3,3,1,2,2,3,4,4,3,5,4,1,4,3,4,2,3,3,5,4,3,3,Tidak,Tidak,68,4,4,4,79,Tidak,NA,Tidak pernah,NA,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,72,60,41,71,5,Belum menentukan sikap,61,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,1,2,2,23,20,4,86,1,6,Jawa,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/1/2018 9:50,TRUE,FALSE,19,19,0,0,0.79,4,TRUE,,,,,,,,,,,,,,,,
391,215,2,3/20/2019 3:16,Ochy,TRUE,5,4,3,3,3,2,5,6,2,5,4,3,6,4,4,5,1,4,4,7,3,5,3,3,2,4,5,3,4,3,5,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak,NA,Tidak pernah,NA,NA,NA,NA,NA,4,4,5,3,2,4,NA,NA,NA,NA,5,"Memutuskan untuk golput, tidak memilih siapapun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,23,20,4,86,1,6,Jawa,Surabaya,2,4,4,5,3,2,3,3,4,3,4,3,2,3,5,3,3,2,3,4,1,2,2,2,3,1,1,4,4,3,2,3,3,4,4,5,5,5,5,3/20/2019 3:33,TRUE,FALSE,12,12,0,0,1.01,10,TRUE,,,,,,,,,,,,,,,,
904,487,1,11/29/2018 14:00,Retno,TRUE,3,2,5,4,2,4,5,5,3,7,2,2,5,3,5,4,4,4,4,4,4,5,1,1,2,5,5,5,4,1,2,5,3,3,6,4,9,1,1,2,9,2,5,7,7,8,8,1,1,5,1,1,5,2,1,3,3,3,5,4,4,1,1,1,1,5,5,5,4,4,2,5,4,3,3,3,4,4,5,4,3,Ya,Ya,71,4,3,3,31,Ya,Kelas 1,Pernah,81,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,15,81,51,76,3,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,61,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3,3,1,29,20,4,41,2,2,Jawa,Sidoarjo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/29/2018 15:05,TRUE,FALSE,19,19,0,0,0.76,2,TRUE,,,,,,,,,,,,,,,,
904,488,2,3/24/2019 12:46,Dyah,TRUE,4,2,4,3,3,3,4,5,4,5,3,3,4,4,5,5,3,1,2,4,3,4,2,2,2,5,5,5,3,2,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 1,Pernah,NA,NA,NA,NA,NA,10,5,5,5,5,5,NA,NA,NA,NA,3,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,29,20,4,41,2,2,Jawa,Sidoarjo,2,4,3,4,3,2,4,3,2,3,4,2,3,4,3,3,4,5,2,2,1,1,1,1,5,2,2,4,3,4,4,4,4,5,5,3,4,3,3,3/24/2019 13:00,TRUE,FALSE,12,12,0,0,0.99,6,TRUE,,,,,,,,,,,,,,,,
728,392,1,11/26/2018 11:24,Retno,TRUE,1,1,4,6,1,1,5,4,1,3,1,1,6,6,6,7,1,1,1,4,4,7,1,1,1,6,7,7,6,1,6,4,5,4,7,2,8,3,6,4,2,5,7,5,8,6,8,5,8,4,1,3,1,4,3,1,1,1,1,1,1,1,1,1,1,4,4,5,5,4,1,4,4,4,2,3,3,4,4,4,4,Tidak,Ya,87,4,4,4,68,Ya,Kelas 1,Pernah,43,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,1,95,35,79,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,93,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,4,4,1,33,20,6,17,2,2,Tionghoa (Cina Indonesia),Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/26/2018 11:39,TRUE,FALSE,19,19,0,0,1.62,32,TRUE,,,,,,,,,,,,,,,,
728,393,2,3/19/2019 8:43,Dyah,TRUE,2,2,5,5,2,2,6,6,2,4,2,1,7,7,7,7,2,1,1,7,5,6,2,1,1,7,6,7,2,1,1,7,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 1,Pernah,NA,NA,NA,NA,NA,6,4,5,2,3,4,NA,NA,NA,NA,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33,20,6,17,2,2,Tionghoa (Cina Indonesia),Surabaya,4,2,2,3,4,1,1,1,1,4,3,2,2,4,4,2,2,3,2,4,1,1,1,1,5,1,1,4,2,3,2,4,3,5,5,5,5,5,5,3/19/2019 9:02,TRUE,FALSE,12,12,0,0,1.33,27,TRUE,,,,,,,,,,,,,,,,
